gene	log2FC	padj	dataset
XAF1	0.11335683652209	0.973006711803443	NEW_GSE94335
DKK3	0.0419494352996111	0.973015370237037	NEW_GSE94335
PROB1	0.048282143771626	0.973021598490029	NEW_GSE94335
FASTKD5	-0.0253153053527288	0.973042407859639	NEW_GSE94335
CNNM3	-0.0732485956938679	0.973042407859639	NEW_GSE94335
NA	-0.181094542681179	0.973042407859639	NEW_GSE94335
PNRC1	-0.0201371245928498	0.973120134584803	NEW_GSE94335
EIF4A2	-0.138860137941665	0.973120134584803	NEW_GSE94335
FAHD2A	0.0363199833407665	0.973152770665924	NEW_GSE94335
WNK4	-0.211334330332911	0.973152770665924	NEW_GSE94335
NTAN1	-0.0220300432570086	0.973152770665924	NEW_GSE94335
PRR14	-0.0870281125754002	0.973152770665924	NEW_GSE94335
ICAM4	-0.158905121870894	0.973152770665924	NEW_GSE94335
LTB4R	0.101458389674063	0.973152770665924	NEW_GSE94335
ZNF546	-0.0432495961714123	0.973152770665924	NEW_GSE94335
CDC42BPB	-0.021091045700261	0.973152770665924	NEW_GSE94335
PTPN4	-0.193141770334872	0.973152770665924	NEW_GSE94335
AGAP4	-0.180517471894904	0.973152770665924	NEW_GSE94335
MPP6	-0.163767714409056	0.973152770665924	NEW_GSE94335
ATG16L1	-0.128067584207291	0.973152770665924	NEW_GSE94335
ADH5	0.222728464772983	0.973152770665924	NEW_GSE94335
UQCRB	0.0689706948253961	0.973152770665924	NEW_GSE94335
C5orf45	0.0345832269441625	0.973152770665924	NEW_GSE94335
ATM	-0.0871915367638657	0.973152770665924	NEW_GSE94335
PPAPDC1B	-0.0760423351253947	0.973152770665924	NEW_GSE94335
ANAPC15	0.0802354650463839	0.973152770665924	NEW_GSE94335
SLC38A10	-0.0616346854771266	0.973152770665924	NEW_GSE94335
DAPK3	0.210258860216565	0.973152770665924	NEW_GSE94335
ESYT1	-0.208742487824012	0.973152770665924	NEW_GSE94335
VTI1B	0.215104697602573	0.973152770665924	NEW_GSE94335
CASC4	-0.145012228723721	0.973152770665924	NEW_GSE94335
AQR	0.0948899365142978	0.973152770665924	NEW_GSE94335
GJD3	0.132507250620446	0.973152770665924	NEW_GSE94335
RPL18A	-0.108383974275698	0.973152770665924	NEW_GSE94335
NA	-0.115064132262916	0.973152770665924	NEW_GSE94335
NA	-0.262064317124464	0.973152770665924	NEW_GSE94335
NA	-0.0432495961714123	0.973152770665924	NEW_GSE94335
NA	-0.128067584207291	0.973152770665924	NEW_GSE94335
NA	0.205009975442049	0.973152770665924	NEW_GSE94335
HSPBAP1	-0.15555177092521	0.973211586955639	NEW_GSE94335
THOC1	0.0723471714947615	0.973211586955639	NEW_GSE94335
CHRNA5	-0.0872972768234346	0.973240372186506	NEW_GSE94335
COPS6	-0.0233481158387496	0.973240372186506	NEW_GSE94335
COL6A1	-0.0774796390436382	0.973240372186506	NEW_GSE94335
GDAP2	0.0256672672439497	0.973240372186506	NEW_GSE94335
APTX	-0.036235468713773	0.973240372186506	NEW_GSE94335
ZSCAN25	-0.158247264666755	0.973240372186506	NEW_GSE94335
REL	-0.0897535654324177	0.973240372186506	NEW_GSE94335
D2HGDH	0.0873862522718149	0.973240372186506	NEW_GSE94335
TPTE2P6	-0.0957128601719249	0.973240372186506	NEW_GSE94335
TTC23	0.0506963293790567	0.973240372186506	NEW_GSE94335
PTPN4	0.103866697481726	0.973240372186506	NEW_GSE94335
MFI2	0.110679001289382	0.973240372186506	NEW_GSE94335
RAB7A	-0.186733724217454	0.973240372186506	NEW_GSE94335
NUP98	0.0733695880875413	0.973240372186506	NEW_GSE94335
ZNF330	-0.210713542971399	0.973240372186506	NEW_GSE94335
SMAD5	-0.0690518019676041	0.973240372186506	NEW_GSE94335
EIF3E	0.137427615026615	0.973240372186506	NEW_GSE94335
FUZ	-0.178558273005262	0.973240372186506	NEW_GSE94335
MON2	-0.119286585794961	0.973240372186506	NEW_GSE94335
JKAMP	-0.126529830018938	0.973240372186506	NEW_GSE94335
RAB11A	0.0269274671352993	0.973240372186506	NEW_GSE94335
SRR	0.1522671157511	0.973240372186506	NEW_GSE94335
ZSCAN32	-0.172751175213852	0.973240372186506	NEW_GSE94335
STRADA	0.151044728165737	0.973240372186506	NEW_GSE94335
RUVBL1	0.0782890140824145	0.973240372186506	NEW_GSE94335
SPHK2	0.0694918276403423	0.973240372186506	NEW_GSE94335
NA	0.196816479185321	0.973240372186506	NEW_GSE94335
NA	0.0910780096994225	0.973240372186506	NEW_GSE94335
TMEM39A	0.0955868759944836	0.973242409813691	NEW_GSE94335
ZNF410	0.167566501848575	0.973243439330197	NEW_GSE94335
MCFD2	0.0353212188770303	0.973257285469377	NEW_GSE94335
SREK1IP1	-0.0863023850218424	0.973257285469377	NEW_GSE94335
KLHL28	0.109130571202691	0.973270855353319	NEW_GSE94335
COL14A1	-0.0600572937328836	0.97332698493976	NEW_GSE94335
SECISBP2	-0.100094299451118	0.97332698493976	NEW_GSE94335
SESTD1	-0.137256718769479	0.97332698493976	NEW_GSE94335
NDUFB2	0.0529536740367481	0.97332698493976	NEW_GSE94335
SENP6	-0.118076191894146	0.97332698493976	NEW_GSE94335
APBB3	-0.182881305300356	0.97332698493976	NEW_GSE94335
QRICH1	-0.207106406697519	0.973338714724018	NEW_GSE94335
TMEM138	-0.114174466904254	0.973350460250806	NEW_GSE94335
DGKA	0.160314829826596	0.973350460250806	NEW_GSE94335
SFXN3	-0.0501640943440725	0.973350756708209	NEW_GSE94335
PRKAA1	0.0886352589314551	0.973350756708209	NEW_GSE94335
ZNF283	-0.120993118181744	0.973350756708209	NEW_GSE94335
NA	-0.109210442137912	0.973350756708209	NEW_GSE94335
GRK5	0.0195878976660014	0.973362324298188	NEW_GSE94335
ALMS1	0.107632749143658	0.973362324298188	NEW_GSE94335
DNAH14	0.191634629196343	0.973362324298188	NEW_GSE94335
CGGBP1	-0.0528036772646575	0.973362324298188	NEW_GSE94335
NOL8	0.205505199795728	0.973362324298188	NEW_GSE94335
ATRX	-0.0385389082981918	0.973362324298188	NEW_GSE94335
TMEM144	0.155549157231106	0.973362324298188	NEW_GSE94335
TMCC1	0.0766987384696063	0.973362324298188	NEW_GSE94335
NDE1	0.0450726767442811	0.973362324298188	NEW_GSE94335
NTNG1	0.153756498894362	0.973383019951882	NEW_GSE94335
RPL10	-0.0298135591440948	0.973383019951882	NEW_GSE94335
CASP6	-0.232937481515493	0.973383019951882	NEW_GSE94335
ADD1	0.0639961158962536	0.973383019951882	NEW_GSE94335
ZFYVE19	-0.0991799877352921	0.973383019951882	NEW_GSE94335
PRMT3	0.300307882262302	0.973385813331905	NEW_GSE94335
SUV39H2	-0.120968809526609	0.973385813331905	NEW_GSE94335
VTA1	-0.0226541049288889	0.973385813331905	NEW_GSE94335
FAM102A	0.0286912965514631	0.973385813331905	NEW_GSE94335
IQSEC2	-0.0690393545955234	0.973385813331905	NEW_GSE94335
ZNF131	-0.050849745501083	0.973385813331905	NEW_GSE94335
KHDRBS3	0.0766598992445696	0.973385813331905	NEW_GSE94335
NDST1	-0.0786224347685796	0.973385813331905	NEW_GSE94335
ACTR10	-0.124292400344887	0.973385813331905	NEW_GSE94335
PSME2	0.277054713715902	0.973385813331905	NEW_GSE94335
DOCK6	-0.0976452539146219	0.973385813331905	NEW_GSE94335
NA	0.151259809080078	0.973385813331905	NEW_GSE94335
ZNF431	-0.0309009905394001	0.973409947177617	NEW_GSE94335
CCDC167	0.0338753620803583	0.973409947177617	NEW_GSE94335
FAM65C	-0.0954242706082763	0.973409947177617	NEW_GSE94335
NOTCH3	0.201883537355253	0.973409947177617	NEW_GSE94335
GRN	-0.132694777321522	0.973418743977076	NEW_GSE94335
ELMOD2	-0.0547874151335078	0.973432978447876	NEW_GSE94335
ZNF444	0.253365204782057	0.973450746787474	NEW_GSE94335
FXR1	-0.0202873061622115	0.97345377958309	NEW_GSE94335
CIDEB	-0.156708370815101	0.973511551551978	NEW_GSE94335
SSR4	0.112835779267283	0.973511551551978	NEW_GSE94335
SPIN1	-0.111395261203691	0.973511551551978	NEW_GSE94335
ZNF319	0.147027570507343	0.973511551551978	NEW_GSE94335
MKNK2	-0.144303486081807	0.973511551551978	NEW_GSE94335
MYH1	0.12338083005089	0.973538885251464	NEW_GSE94335
SLC33A1	0.022827199371336	0.973538885251464	NEW_GSE94335
SURF6	-0.0276308115783535	0.973538885251464	NEW_GSE94335
KIN	-0.0619659844237926	0.973538885251464	NEW_GSE94335
DENND3	-0.0949960256229426	0.973538885251464	NEW_GSE94335
NA	-0.149701742690332	0.973538885251464	NEW_GSE94335
NA	-0.0276308115783535	0.973538885251464	NEW_GSE94335
WARS2	0.0240481657532178	0.973575534901214	NEW_GSE94335
GEMIN6	0.0311836229441262	0.973575534901214	NEW_GSE94335
FOXRED1	0.126462181142775	0.973575534901214	NEW_GSE94335
HELZ2	0.129970060928046	0.97358063449007	NEW_GSE94335
ADRBK1	-0.115433362420077	0.973588167910557	NEW_GSE94335
MAD2L2	-0.134508996906915	0.973588167910557	NEW_GSE94335
CTNS	-0.0931013248085497	0.973588167910557	NEW_GSE94335
RPL31	-0.10063643149874	0.973588167910557	NEW_GSE94335
SFPQ	-0.212760896201398	0.973588167910557	NEW_GSE94335
CUEDC2	-0.136985559545102	0.973588167910557	NEW_GSE94335
RIN2	0.0954751392925632	0.973588167910557	NEW_GSE94335
KLC1	-0.122256094039753	0.973588167910557	NEW_GSE94335
MTHFSD	0.121368357119533	0.973588167910557	NEW_GSE94335
NA	0.11476232660871	0.973588167910557	NEW_GSE94335
UBXN2A	0.0230696095550429	0.973604253379421	NEW_GSE94335
H2AFV	0.0623883964307215	0.973604253379421	NEW_GSE94335
SLC30A6	-0.0580592913479631	0.973604253379421	NEW_GSE94335
SERF2	0.183086731029326	0.973604253379421	NEW_GSE94335
DHFR	0.189273429617489	0.973604253379421	NEW_GSE94335
MTX3	0.0330695786014766	0.973604253379421	NEW_GSE94335
ZNF160	0.123210510025673	0.973604253379421	NEW_GSE94335
NA	0.107717565251615	0.973604253379421	NEW_GSE94335
NICN1	-0.036878456860972	0.973628949746165	NEW_GSE94335
CCDC83	0.114123322601296	0.973628949746165	NEW_GSE94335
NCDN	0.0525034631106886	0.973628949746165	NEW_GSE94335
CSNK1A1	-0.0235629253529699	0.973628949746165	NEW_GSE94335
HPCAL1	-0.0965601341987073	0.973628949746165	NEW_GSE94335
UBA6	0.0890308433718763	0.973628949746165	NEW_GSE94335
WBSCR22	-0.052330996848191	0.973628949746165	NEW_GSE94335
DENND6B	0.17678802411279	0.973628949746165	NEW_GSE94335
SERP1	0.14831672588507	0.973628949746165	NEW_GSE94335
EIF3I	0.182545674954605	0.973628949746165	NEW_GSE94335
RAE1	-0.0671640806128983	0.973628949746165	NEW_GSE94335
CCDC74B	-0.0689162185812711	0.973628949746165	NEW_GSE94335
LRPAP1	0.0297733158931864	0.973628949746165	NEW_GSE94335
CCT5	0.186945839886994	0.973628949746165	NEW_GSE94335
ZNF345	0.0909141807917451	0.973628949746165	NEW_GSE94335
BAZ2A	0.0959180249808276	0.973628949746165	NEW_GSE94335
EAPP	0.115995264278523	0.973628949746165	NEW_GSE94335
IDH3A	-0.208939480664432	0.973628949746165	NEW_GSE94335
KIAA0100	0.128386940404109	0.973628949746165	NEW_GSE94335
ZNF500	-0.0376287566965452	0.973628949746165	NEW_GSE94335
NA	-0.194538292557445	0.973628949746165	NEW_GSE94335
ZNF76	-0.0874057821117282	0.973640132338041	NEW_GSE94335
VPS39	0.122257818906762	0.973640132338041	NEW_GSE94335
RAD23A	0.0605187420403328	0.973668701288221	NEW_GSE94335
THOC6	-0.288687417413239	0.973668701288221	NEW_GSE94335
JTB	0.0394291104938546	0.973668701288221	NEW_GSE94335
TMEM138	-0.166392222499246	0.973668701288221	NEW_GSE94335
RETSAT	0.111078559738088	0.973668701288221	NEW_GSE94335
TATDN2	0.130749384690466	0.973668701288221	NEW_GSE94335
HERC4	-0.0888846548313272	0.973668701288221	NEW_GSE94335
TRMU	-0.124639238377598	0.973668701288221	NEW_GSE94335
UROD	-0.107713340106535	0.973668701288221	NEW_GSE94335
TMEM231	0.093530185605358	0.973668701288221	NEW_GSE94335
FAM45A	-0.121184346195237	0.973701199632232	NEW_GSE94335
ANP32A	-0.0512391172830326	0.973723436408847	NEW_GSE94335
ZNF709	-0.05487924188579	0.973723436408847	NEW_GSE94335
CCDC130	0.143042210589524	0.973723436408847	NEW_GSE94335
NA	-0.142916636576538	0.973723436408847	NEW_GSE94335
DDTL	-0.0596272321060657	0.973729099660357	NEW_GSE94335
FBXL8	0.0949058686860192	0.973729099660357	NEW_GSE94335
ARID4B	0.0534963341594408	0.973729099660357	NEW_GSE94335
C3orf52	0.0747209767777708	0.973729099660357	NEW_GSE94335
DNM1L	-0.0240872650585716	0.973729099660357	NEW_GSE94335
MED21	-0.0217980374903703	0.973729099660357	NEW_GSE94335
THAP3	0.10302560545808	0.973729099660357	NEW_GSE94335
BOD1	-0.0206196495165333	0.973729099660357	NEW_GSE94335
IGSF8	-0.245506745168094	0.973729099660357	NEW_GSE94335
TCEAL7	0.112189466189852	0.973729099660357	NEW_GSE94335
DPY19L3	-0.111437616370321	0.973729099660357	NEW_GSE94335
MRPL47	0.0373930785316119	0.973729099660357	NEW_GSE94335
ZNF587	0.20038607772899	0.973729099660357	NEW_GSE94335
ZNF410	0.132461792246471	0.973729099660357	NEW_GSE94335
CLCN7	-0.104626472580954	0.973729099660357	NEW_GSE94335
ZNF311	0.264680766498	0.973729099660357	NEW_GSE94335
TAX1BP1	-0.08572539735251	0.973729099660357	NEW_GSE94335
EIF3D	0.135837543907867	0.973729099660357	NEW_GSE94335
NAA20	0.217831340867258	0.973729099660357	NEW_GSE94335
PISD	0.137011063621321	0.973729099660357	NEW_GSE94335
CCDC13	-0.130598565421487	0.973729099660357	NEW_GSE94335
JMJD4	0.0534729887527637	0.973729099660357	NEW_GSE94335
KLC4	-0.069846981316791	0.973729099660357	NEW_GSE94335
PDXK	0.247956682817498	0.973729099660357	NEW_GSE94335
HSPD1	0.149216435980258	0.973729099660357	NEW_GSE94335
MCTS1	-0.101787744733613	0.973729099660357	NEW_GSE94335
CCT8	-0.121366682937821	0.973729099660357	NEW_GSE94335
ANKMY1	0.145470450450449	0.973729099660357	NEW_GSE94335
MIB2	0.221893789437592	0.973729099660357	NEW_GSE94335
PCM1	0.0734599528739247	0.973729099660357	NEW_GSE94335
ELP3	0.225324086036172	0.973729099660357	NEW_GSE94335
PDGFRB	0.108510557477053	0.973729099660357	NEW_GSE94335
RNPC3	-0.0509140637787646	0.973729099660357	NEW_GSE94335
BTBD10	-0.0305139915232363	0.973729099660357	NEW_GSE94335
ASRGL1	0.0972866380519533	0.973729099660357	NEW_GSE94335
PUS3	0.230714043726306	0.973729099660357	NEW_GSE94335
PRKRIR	0.056068314576373	0.973729099660357	NEW_GSE94335
DAK	0.085924077452166	0.973729099660357	NEW_GSE94335
NEK4	0.117102172705675	0.973729099660357	NEW_GSE94335
IPO8	0.034478328225834	0.973729099660357	NEW_GSE94335
USP5	0.143859324269894	0.973729099660357	NEW_GSE94335
KIAA1033	0.102235120990063	0.973729099660357	NEW_GSE94335
TCF12	0.0695809287327117	0.973729099660357	NEW_GSE94335
FAM214A	-0.0373524239820385	0.973729099660357	NEW_GSE94335
SPG7	0.109519788537025	0.973729099660357	NEW_GSE94335
NUBP2	0.140018474191307	0.973729099660357	NEW_GSE94335
BAIAP2	0.132561342977838	0.973729099660357	NEW_GSE94335
DNASE1	0.0907529735039764	0.973729099660357	NEW_GSE94335
CABLES1	-0.181845390204134	0.973729099660357	NEW_GSE94335
RTTN	0.201809705458577	0.973729099660357	NEW_GSE94335
DAZAP1	0.0426315090905222	0.973729099660357	NEW_GSE94335
FAM98C	0.0511804118323093	0.973729099660357	NEW_GSE94335
EFTUD2	0.173502350361008	0.973729099660357	NEW_GSE94335
ZNF415	0.195400883390658	0.973729099660357	NEW_GSE94335
NA	-0.105718209823001	0.973729099660357	NEW_GSE94335
NA	0.0840757356098787	0.973729099660357	NEW_GSE94335
NA	-0.0596272321060657	0.973729099660357	NEW_GSE94335
NA	0.117515181752168	0.973729099660357	NEW_GSE94335
NA	-0.070709847794206	0.973729099660357	NEW_GSE94335
NA	-0.0211485014147334	0.973729099660357	NEW_GSE94335
SKA2	-0.0873978025053652	0.973760822881126	NEW_GSE94335
THAP7	-0.304756437902746	0.973792547805008	NEW_GSE94335
ECI1	-0.147894020497768	0.973792547805008	NEW_GSE94335
RBBP8	0.240444472602377	0.973818835055886	NEW_GSE94335
CROCC	0.0835925838232228	0.973833278624351	NEW_GSE94335
ZBTB22	-0.348759690677885	0.973892012596504	NEW_GSE94335
ZBTB22	-0.348759690677885	0.973892012596504	NEW_GSE94335
C17orf85	-0.060184231314436	0.973895349680447	NEW_GSE94335
PRKCSH	0.0958000693166852	0.973915522143278	NEW_GSE94335
CD97	0.0569838813205951	0.973920195091952	NEW_GSE94335
PALM	-0.24138357047423	0.973933414016766	NEW_GSE94335
PFKFB2	-0.089140275081153	0.973946716191632	NEW_GSE94335
TRABD2A	0.0737503904566322	0.973977397678886	NEW_GSE94335
ALKBH1	-0.0310868386789519	0.973994267527585	NEW_GSE94335
MOSPD3	-0.122293092359337	0.973994267527585	NEW_GSE94335
FBXW5	-0.0872205828100206	0.973994267527585	NEW_GSE94335
MRTO4	-0.0240089137010993	0.973994267527585	NEW_GSE94335
MRPS16	0.0592162062012299	0.973994267527585	NEW_GSE94335
RSRC1	0.211106438243684	0.973994267527585	NEW_GSE94335
TCTN2	-0.0819354227552541	0.973994267527585	NEW_GSE94335
BBS2	0.0383740739305207	0.973994267527585	NEW_GSE94335
KLHL22	0.0747292154114035	0.974085812606694	NEW_GSE94335
COL16A1	0.08334370788811	0.974085812606694	NEW_GSE94335
RASSF8	0.035815258605999	0.974085812606694	NEW_GSE94335
RHOBTB3	-0.13279425776576	0.974085812606694	NEW_GSE94335
FASTK	0.24245665668073	0.974085812606694	NEW_GSE94335
CACNB3	0.0970841131054058	0.974085812606694	NEW_GSE94335
RNF166	0.120888616772602	0.974085812606694	NEW_GSE94335
NA	-0.030428586822001	0.974085812606694	NEW_GSE94335
ING3	0.0515854824209762	0.974100801661488	NEW_GSE94335
DYM	0.145123696086781	0.974100801661488	NEW_GSE94335
NIT1	-0.0470334664724198	0.974106395502964	NEW_GSE94335
SERPINB6	0.0605222335117838	0.974106395502964	NEW_GSE94335
METTL6	-0.051692892372363	0.974106395502964	NEW_GSE94335
POLR2H	-0.122858092892483	0.974106395502964	NEW_GSE94335
LYPLA1	-0.139004116156345	0.974106395502964	NEW_GSE94335
RPS6KB2	0.0573950013327724	0.974106395502964	NEW_GSE94335
PDGFRL	-0.0644317151551582	0.974106395502964	NEW_GSE94335
MRPS7	0.103715974303397	0.974106395502964	NEW_GSE94335
USP36	0.152311248292725	0.974106395502964	NEW_GSE94335
UBXN6	-0.0745708941855222	0.974106395502964	NEW_GSE94335
ZNF614	0.100904346608482	0.974106395502964	NEW_GSE94335
PPP1R15A	0.0909048248131162	0.974106395502964	NEW_GSE94335
C9orf91	-0.0259722733925937	0.974161350485707	NEW_GSE94335
CLTA	0.177995438500106	0.974166964086199	NEW_GSE94335
ELMOD2	0.0201886589570438	0.974199831727165	NEW_GSE94335
GPR35	0.115467054088835	0.9742629701121	NEW_GSE94335
BCLAF1	0.0619804082978236	0.9742629701121	NEW_GSE94335
SRD5A1	-0.133449791095585	0.974267441990201	NEW_GSE94335
SHARPIN	-0.0764719430959663	0.97429732609993	NEW_GSE94335
FAM3A	0.248568645595854	0.97429732609993	NEW_GSE94335
PNMA2	-0.121491654797469	0.97429732609993	NEW_GSE94335
CATSPER3	0.090061672095456	0.974297529209039	NEW_GSE94335
PCSK2	-0.104304380134469	0.974325706899192	NEW_GSE94335
ARHGAP21	-0.0827909272700618	0.974325706899192	NEW_GSE94335
KIAA1432	-0.124005009310309	0.974325706899192	NEW_GSE94335
MPZ	-0.119632242126841	0.974325706899192	NEW_GSE94335
MLH3	0.166224028631474	0.974325706899192	NEW_GSE94335
PPIP5K2	0.0363137109876879	0.974330586109914	NEW_GSE94335
NECAP2	0.0764068750039222	0.974330586109914	NEW_GSE94335
NAA50	-0.0221839893126842	0.974338452884215	NEW_GSE94335
MATN2	0.0923919929650763	0.974338452884215	NEW_GSE94335
ECI1	0.0962062750811585	0.974338452884215	NEW_GSE94335
USP42	0.0247837216043861	0.974338452884215	NEW_GSE94335
TRPV2	0.0695843719056026	0.974338452884215	NEW_GSE94335
KRT19	0.106748417222763	0.974338452884215	NEW_GSE94335
CATSPER2P1	-0.109928556984337	0.974338452884215	NEW_GSE94335
C17orf104	0.0636179850669661	0.974338452884215	NEW_GSE94335
DNAJC2	-0.0881500138738188	0.974338452884215	NEW_GSE94335
TFG	-0.137333176883097	0.974338452884215	NEW_GSE94335
NME1	0.13013627689044	0.974338452884215	NEW_GSE94335
NDRG1	-0.215021631444902	0.974338452884215	NEW_GSE94335
COX6C	-0.112916513390434	0.974338452884215	NEW_GSE94335
ENC1	0.20458572101944	0.974338452884215	NEW_GSE94335
ARHGAP5	-0.0530012319935209	0.974338452884215	NEW_GSE94335
C15orf52	0.110370525743412	0.974338452884215	NEW_GSE94335
NA	0.188992348619889	0.974338452884215	NEW_GSE94335
RSPH9	-0.134253991430265	0.974342693844326	NEW_GSE94335
PRKRA	-0.0909665573634301	0.974342693844326	NEW_GSE94335
RBM45	0.179636480968529	0.974353455701922	NEW_GSE94335
CWF19L1	0.0607640174825476	0.974386152569921	NEW_GSE94335
MSH6	0.0423526996913802	0.974386152569921	NEW_GSE94335
DYX1C1	-0.0909132493560325	0.974386152569921	NEW_GSE94335
ACSS2	-0.245973372301782	0.974393766810541	NEW_GSE94335
HEXB	-0.0547441911829754	0.974393766810541	NEW_GSE94335
ZNF79	0.206530125107155	0.974393766810541	NEW_GSE94335
DCAF17	-0.141050263593388	0.974428418615672	NEW_GSE94335
SLC25A30	-0.0220797858566698	0.97446869898529	NEW_GSE94335
PUS7L	-0.0212414607335636	0.974478428424134	NEW_GSE94335
ADAM1B	0.0594152177338445	0.974478428424134	NEW_GSE94335
MAPKBP1	0.0593937150687683	0.974478428424134	NEW_GSE94335
CC2D1A	0.0594378444320341	0.974478428424134	NEW_GSE94335
CDC34	0.136127697111342	0.974478428424134	NEW_GSE94335
NREP	0.0850600035163407	0.974485532676332	NEW_GSE94335
USP8	0.0581038470308816	0.974485532676332	NEW_GSE94335
LTBP4	-0.34454293758324	0.974515658142065	NEW_GSE94335
ALG8	-0.0521524286524983	0.974515658142065	NEW_GSE94335
DCTN1	0.0375887903941969	0.974534428810648	NEW_GSE94335
GOLGA4	0.120274399294957	0.974534428810648	NEW_GSE94335
SEMA3C	0.0508491576026599	0.974534428810648	NEW_GSE94335
WDR53	0.0642350180441017	0.974534428810648	NEW_GSE94335
CUTA	-0.0241584478448965	0.974534428810648	NEW_GSE94335
FAM149B1	-0.0980504486447103	0.974534428810648	NEW_GSE94335
RABL2A	-0.139852104586775	0.974534428810648	NEW_GSE94335
FOXK2	-0.07781836754416	0.974534428810648	NEW_GSE94335
C12orf55	0.0498441393520697	0.974534428810648	NEW_GSE94335
CGRRF1	-0.0804229319251829	0.974534428810648	NEW_GSE94335
ACTG1	0.119387699458112	0.974534428810648	NEW_GSE94335
NA	-0.133901035525908	0.974534428810648	NEW_GSE94335
CTBP2	-0.193399701320494	0.974552363627291	NEW_GSE94335
